Algorithm: FastMap
Target dimensions: 3
Pivots per dimension:
57: 68.662714 69.550168 67.555235
58: 133.991904 69.224593 47.968957
59: 37.842759 103.120772 92.328154
60: 79.290764 111.677960 14.418763
61: 136.144698 119.213450 102.030284
62: 121.371836 74.707754 55.067402
63: 87.510063 28.174302 94.141457
64: 87.407668 142.553849 97.906463
65: 89.481528 95.996749 67.385785
66: 101.230559 149.535536 98.789578
67: 99.491106 64.175937 63.127559
68: 97.150257 77.196086 36.512390
69: 103.484122 108.204343 105.661686
70: 89.597406 91.704438 117.366085
71: 35.788940 104.339657 131.127072
72: 95.059749 56.024397 65.103778
73: 65.492047 65.830562 12.735038
74: 89.235690 104.940918 83.016896
75: 105.408780 90.131083 67.061302
76: 78.775485 99.768093 85.869481
77: 90.006727 108.429429 62.902150
78: 111.870325 42.901740 41.568639
79: 93.978449 79.663035 119.963904
80: 82.975257 30.250093 99.287758
81: 111.178335 120.436918 93.146904
82: 98.354960 82.556705 43.550969
83: 138.142417 130.250535 92.418635
84: 86.231813 37.384098 74.347826
85: 130.326995 81.435127 118.404916
86: 99.954276 64.736066 92.586910
87: 86.405587 85.789433 84.579485
88: 130.151539 66.632095 75.003551
89: 96.829304 80.687357 64.466854
90: 85.615764 95.811494 108.801131
91: 94.958409 77.114867 72.339394
92: 120.089738 37.528521 106.009933
93: 101.669555 15.602386 91.489714
94: 78.397064 55.949612 96.501508
95: 79.122206 116.149899 111.437196
96: 109.958922 34.010224 103.222161
97: 116.554390 103.041356 86.979772
98: 38.403791 72.972985 107.570961
99: 90.261944 68.582159 50.633140
100: 42.883124 72.856552 52.790659
101: 155.561545 99.995498 106.873823
102: 80.393073 89.387891 95.034103
103: 106.472320 78.375923 84.179663
104: 104.578022 120.572856 81.423647
105: 101.581214 93.386250 31.778152
106: 61.602081 92.905006 59.275210
107: 102.918700 116.965662 75.718234
108: 107.042987 124.804469 77.730274
109: 86.671722 104.206219 105.604611
110: 40.632583 113.439379 85.919859
111: 132.649800 58.224561 69.420332
112: 57.907896 120.818919 66.153602
113: 121.793501 42.976915 96.661748
114: 61.640964 99.393171 77.729101
115: 133.906699 107.869779 91.113871
116: 84.601055 71.946903 116.846770
117: 81.579818 49.512186 59.059140
118: 117.385604 74.167366 44.680988
119: 90.486773 74.775697 103.936744
120: 127.318729 85.134408 92.318531
121: 76.268529 38.028419 113.439195
122: 49.050627 110.463006 79.359223
123: 59.135148 68.437991 84.260036
124: 111.985747 69.375528 79.545038
125: 75.075399 125.872309 108.682438
126: 83.135205 48.505440 74.418097
127: 129.989624 77.862692 126.359455
128: 116.685177 74.679273 70.114364
129: 108.816334 65.734651 83.855451
130: 41.629304 84.864050 97.433647
131: 74.859949 61.432914 85.077395
132: 65.442873 63.937734 120.484387
133: 80.885091 36.752365 102.290778
134: 101.349344 142.568671 89.541877
135: 79.391420 34.215802 83.063770
136: 96.941192 105.449155 30.739727
137: 76.343101 66.054168 10.764409
138: 117.703421 118.282612 120.758679
139: 72.632697 70.539951 68.501747
140: 16.603107 99.377841 86.609857
141: 55.806186 81.872157 91.066563
142: 87.115621 92.959733 132.504422
143: 81.419498 126.895936 95.221449
144: 64.723062 127.156617 43.972497
145: 81.419926 61.821189 96.870826
146: 101.572777 59.287213 55.941823
147: 139.271722 124.113123 65.441314
148: 94.962600 134.600197 97.452641
149: 78.124515 62.658730 101.944859
150: 87.700000 93.512926 29.785389
151: 36.849743 54.877399 46.267335
152: 29.231556 72.129165 92.202773
153: 54.696836 122.878001 31.720576
154: 105.461574 104.527579 54.564907
155: 98.418700 66.573575 128.576910
156: 85.341990 130.263360 95.751579
157: 63.693073 109.606323 25.647083
158: 74.626454 53.577157 115.244618
159: 100.655502 54.966510 56.924423
160: 89.977908 91.379121 98.204230
161: 102.828022 87.308651 140.280168
162: 124.159065 96.083839 71.468778
163: 70.908181 63.437366 67.844440
164: 94.145468 122.803182 77.600444
165: 110.809493 77.078319 95.114383
166: 57.180958 67.032990 43.976669
167: 98.499344 113.396339 22.639271
168: 51.379475 130.504328 46.663028
169: 70.870439 81.762047 73.397200
170: 90.575114 91.881285 110.416288
171: 89.641277 77.644535 80.647402
172: 41.896209 66.943424 112.222159
173: 58.651397 58.080581 90.837737
174: 116.043244 114.074045 102.965355
175: 78.259863 108.755117 116.439600
176: 123.169926 127.217766 30.827834
177: 59.131899 77.204297 72.825656
178: 141.936032 65.455939 66.791375
179: 75.710405 68.876184 98.137675
180: 97.475513 21.196153 63.122147
181: 99.673660 71.100948 58.786885
182: 120.094954 125.988409 76.760637
183: 62.774572 104.727220 124.418242
184: 147.551796 94.074462 72.814513
185: 91.313227 68.284946 99.631138
186: 62.008238 97.153600 117.681609
187: 120.143529 123.324307 31.443305
188: 141.506642 80.947813 85.463183
189: 100.332155 116.196696 35.572285
190: 108.799971 118.830035 120.514782
191: 82.004304 100.195319 25.349645
192: 75.264880 67.764604 56.410179
193: 87.907554 18.837512 95.058436
194: 123.938769 88.917160 73.923541
195: 111.667959 68.080848 129.621059
196: 114.535804 121.024737 102.408789
197: 88.258523 111.471427 43.939679
198: 86.907412 121.136437 117.036424
199: 143.965792 123.427626 73.876322
200: 92.190507 100.347891 58.118215
201: 58.791448 114.284246 101.010778
202: 98.456129 69.172899 114.298418
203: 47.143558 137.725303 91.248374
204: 63.043216 106.950772 44.715982
205: 102.126425 72.367490 79.916577
206: 27.003620 75.477324 98.833350
207: 131.898860 65.911674 63.965178
208: 122.977765 36.847705 105.460704
209: 125.190621 120.718088 26.530823
210: 67.793501 70.473999 15.643205
211: 52.351083 115.626847 89.432397
212: 58.304190 108.511618 83.307097
213: 117.818586 76.987992 67.603098
214: 148.927138 71.982481 84.780794
215: 97.499515 78.999767 137.663418
216: 90.206984 81.847710 161.078959
217: 109.678079 125.080818 62.866868
218: 99.046636 60.444458 76.305686
219: 103.552366 83.489883 131.514077
220: 108.079618 103.273479 64.267581
221: 79.834122 110.010495 64.485009
222: 93.044783 66.238341 77.752213
223: 87.168643 112.113043 68.888619
224: 99.097948 40.608381 92.393543
225: 84.360576 62.563765 89.580076
226: 83.041306 112.278028 62.587525
227: 122.178905 69.543001 33.300283
228: 158.916420 113.380090 104.405047
229: 31.612913 83.824326 75.022002
230: 116.978820 95.198220 120.115649
231: 91.887001 164.463148 85.701774
232: 113.420211 133.705559 96.916810
233: 94.616078 87.796596 116.627578
234: 89.159977 62.267106 60.280520
235: 82.958837 22.794281 112.113625
236: 76.944156 50.827351 109.527293
237: 102.736260 99.167748 137.227961
238: 61.740336 95.286639 68.692573
239: 130.897691 73.107032 46.135204
240: 100.806414 76.907944 97.992024
241: 80.515194 138.222549 79.236960
242: 87.495696 55.811530 99.427994
243: 102.766277 98.265518 136.728593
244: 85.984635 71.582927 17.479332
245: 118.569128 85.473571 60.087198
246: 100.514709 126.596718 85.033367
247: 48.493130 126.892127 57.879569
248: 64.679361 25.401529 63.517181
249: 83.604932 137.967340 52.589032
250: 79.915165 111.891975 118.576736
251: 60.788455 128.932041 65.407393
252: 122.362913 24.691714 109.800048
253: 67.040479 75.990605 85.830846
254: 80.052480 93.608014 99.413043
255: 151.211745 99.212359 83.361280
256: 90.239709 97.312069 135.818387
257: 92.807098 69.767338 89.268357
258: 79.448204 61.715030 88.621841
259: 116.588341 92.852884 31.873149
260: 153.788940 63.389896 112.703422
261: 70.460547 74.912248 29.267250
262: 91.720068 94.910281 106.393240
263: 79.214396 122.260245 132.344076
264: 65.567047 109.402605 120.352610
265: 144.928079 49.206661 68.240660
266: 120.189025 86.096762 58.164334
267: 72.814823 58.347651 113.288326
268: 87.573204 113.363174 47.293459
269: 100.244327 90.077938 86.910725
270: 123.350941 116.552130 95.009648
271: 115.210633 111.463261 75.913419
272: 41.107212 81.425176 25.656454
273: 112.539595 56.046674 45.750690
274: 66.269669 104.489134 54.570096
275: 58.888968 38.737281 110.006394
276: 108.734122 78.132394 85.877821
277: 84.295895 82.715072 49.157526
278: 76.974316 66.285846 102.156262
279: 70.130103 33.793431 53.906185
280: 84.485832 116.324660 36.071641
281: 44.034094 97.514188 99.309447
282: 117.807526 84.533682 78.529644
283: 82.660775 19.181480 105.494624
284: 156.712400 59.349374 111.909518
285: 148.516448 101.884269 109.978422
286: 0.000000 89.890863 94.326372
287: 25.378934 110.018535 71.610872
288: 82.150741 92.328400 43.865663
289: 69.895895 66.289424 26.387507
290: 59.185262 132.415001 93.642822
291: 148.749059 45.558626 137.063837
292: 91.176425 117.631641 91.339935
293: 157.113540 80.942606 72.986518
294: 105.483808 69.920117 93.112939
295: 71.806727 70.495049 61.933913
296: 115.596152 72.106384 57.254671
297: 117.212543 134.426178 85.313006
298: 33.586231 99.734719 75.410404
299: 83.277965 118.649116 71.702857
300: 69.252566 99.135641 9.201079
301: 116.297491 43.628373 50.855914
302: 38.193501 122.655420 108.503784
303: 38.527366 70.513703 40.454390
304: 95.729304 67.878866 81.907730
305: 129.365992 87.510596 86.212673
306: 90.449173 109.994402 98.948560
307: 69.656899 141.535439 83.975544
308: 72.135348 85.492337 133.693670
309: 65.516277 37.771261 50.127879
310: 75.732070 72.360717 146.816726
311: 106.175485 64.099957 124.758038
312: 116.577765 80.611507 102.266940
313: 35.331670 97.235020 77.554832
314: 85.074145 51.445280 107.990140
315: 132.094983 36.855500 97.403213
316: 105.192588 71.451902 39.648393
317: 46.787714 68.083373 103.249722
318: 111.905245 68.825476 81.033820
319: 51.051625 119.308642 106.250504
320: 58.676283 142.558177 110.669937
321: 16.941733 90.473225 68.894811
322: 54.778677 129.550375 44.419651
323: 102.412315 68.291027 60.838298
324: 91.426083 89.093369 73.559107
325: 61.946066 88.345598 60.947115
326: 83.241619 135.882659 66.677285
327: 42.352651 65.201524 55.274823
328: 112.549487 120.329649 122.878194
329: 62.897634 103.163741 100.550026
330: 54.005587 91.628370 24.316750
331: 96.754304 71.669566 61.277632
332: 74.848147 63.138686 36.074385
333: 126.650998 47.619198 59.562238
334: 81.583837 82.672900 60.095800
335: 52.157013 58.761542 73.313777
336: 48.753364 106.313966 55.773939
337: 57.271180 73.461571 52.580115
338: 88.047064 46.328907 64.455109
339: 95.188341 80.695544 147.784281
340: 108.057583 134.390916 73.669476
341: 83.112685 116.259963 138.009967
342: 53.952138 133.669566 134.750214
343: 122.102509 57.427449 51.695046
344: 93.048233 131.219184 92.828897
345: 61.440593 145.376682 53.179960
346: 71.693586 86.962281 101.561394
347: 118.946437 72.061430 62.526356
348: 115.483210 62.936978 25.355327
349: 155.782241 126.996357 88.199907
350: 120.533894 101.232145 48.503850
351: 92.173774 74.561287 88.020014
352: 62.284493 133.286280 71.036107
353: 113.042560 50.340693 88.425394
354: 137.771266 98.840873 53.200463
355: 125.291477 77.383616 99.584196
356: 135.531357 116.180534 41.740474
357: 106.853791 35.077962 123.678121
358: 102.370154 69.451630 66.350407
359: 105.009920 26.634185 53.044634
360: 137.910234 106.468311 62.023550
361: 43.918900 41.276126 93.271815
362: 57.628991 128.631591 114.753134
363: 90.462258 110.341229 80.289809
364: 45.183694 91.125537 73.682469
365: 91.045239 116.579986 61.389595
366: 44.774544 69.169434 119.603702
367: 67.278079 99.417408 110.332381
368: 130.767702 129.709192 59.100962
369: 83.581271 114.914822 62.281972
370: 69.976197 115.690425 76.994471
371: 120.872976 56.694284 100.497319
372: 106.346522 66.088863 80.959881
373: 8.738084 92.131603 92.271224
374: 101.083694 112.784162 75.437994
375: 77.950257 130.369798 82.539563
376: 88.795696 87.501624 34.626614
377: 117.343558 37.899089 124.833599
378: 137.965450 89.109920 52.493693
379: 65.253364 76.133169 82.222623
380: 98.505103 121.225093 45.265910
381: 128.306471 67.988385 37.407878
382: 65.733979 88.761791 51.058350
383: 127.475485 106.271058 71.969029
384: 124.894071 96.381514 87.545655
385: 93.338056 64.031116 67.701677
386: 78.270011 115.084130 61.932928
387: 146.070838 86.555621 56.866175
388: 81.343900 97.237544 99.752415
389: 56.983010 125.232402 84.661986
390: 105.962258 88.242914 139.916921
391: 147.982212 99.919816 123.455111
392: 75.918586 54.160919 103.245745
393: 30.144242 91.357527 47.190409
394: 102.110262 147.855917 97.735003
395: 69.527623 72.830006 86.687132
396: 66.630359 104.682240 21.502254
397: 94.779789 90.032251 26.342022
398: 61.501511 53.325679 97.897769
399: 89.127480 101.153315 97.737362
400: 122.757583 99.371005 87.798366
401: 118.148119 73.896477 125.761627
402: 64.215479 85.808258 98.227687
403: 71.760918 87.584567 82.039887
404: 66.605559 93.792996 37.646418
405: 113.839424 98.128561 31.472293
406: 49.996152 68.996462 60.942187
407: 86.505017 64.871571 53.398180
408: 85.134578 24.396037 92.240618
409: 77.800941 98.790520 90.109872
410: 162.934664 107.062344 73.767155
411: 89.091819 51.909324 108.410688
412: 31.608210 79.199927 78.970801
413: 143.245239 83.571595 87.447249
414: 102.250941 27.517533 111.748715
415: 100.486003 108.526113 82.474323
416: 44.151083 88.460170 106.330939
417: 97.689966 44.615540 96.258938
418: 99.586431 64.744837 131.922863
419: 94.101824 55.227243 98.024597
420: 57.619812 27.938069 109.689403
421: 17.606642 74.932124 81.036690
422: 68.610348 85.139781 136.141734
423: 101.779590 146.493619 85.901354
424: 102.425228 78.743538 95.745566
425: 33.227366 79.941964 61.693100
426: 69.845382 84.137060 60.610046
427: 111.929647 41.336769 46.126659
428: 153.678421 98.368772 83.599855
429: 39.263284 48.912362 59.716882
430: 120.429761 68.464614 126.274063
431: 168.495211 106.560410 100.416102
432: 87.891135 81.593037 155.915316
433: 83.289823 102.637358 36.770117
434: 64.981214 95.721315 50.249064
435: 124.637856 84.711924 60.429416
436: 119.436460 119.095594 37.715694
437: 51.307754 74.492128 92.795052
438: 101.301454 100.000842 67.500146
439: 54.035946 69.023351 20.801375
440: 120.182583 57.424502 89.476426
441: 71.236602 54.503753 98.749601
442: 40.916106 85.776419 92.444134
443: 103.891192 111.111913 88.254660
444: 126.555644 115.680827 103.260421
445: 120.809721 58.222044 59.573125
446: 127.361203 90.888960 84.942156
447: 116.069441 130.491028 32.805299
448: 103.907754 65.977214 78.919354
449: 126.593957 44.902061 99.279406
450: 75.212885 81.314231 55.584817
451: 86.762942 90.299420 53.113850
452: 128.089766 54.546162 118.085137
453: 154.567360 107.807536 76.645663
454: 48.003307 55.527951 109.410262
455: 68.174002 70.965884 82.948028
456: 91.112514 102.644405 72.122742
457: 126.763284 71.036110 88.338359
458: 73.688826 96.684407 89.457713
459: 54.998033 71.776399 61.309778
460: 59.531243 73.050094 105.992341
461: 106.620781 100.393343 26.618272
462: 93.331927 71.136521 107.210200
463: 125.092930 106.300472 84.547979
464: 62.244470 124.105100 80.854521
465: 93.948575 42.934982 48.964607
466: 102.286631 42.456402 74.957349
467: 96.889595 101.899581 37.575037
468: 114.798290 83.708211 73.171443
469: 74.465023 74.671229 108.631928
470: 140.035376 114.074283 82.958716
471: 98.695667 114.696172 36.253746
472: 60.846494 88.930286 74.695583
473: 57.326368 109.316833 84.805902
474: 103.654960 127.231953 91.752139
475: 63.203991 134.656132 106.162821
476: 86.238569 126.596782 45.184432
477: 84.795211 54.537065 111.614885
478: 64.035234 138.122022 53.073275
479: 45.116192 59.238455 95.165814
480: 109.960433 49.288101 130.990826
481: 34.757013 102.394859 111.319918
482: 81.039481 55.528707 74.795539
483: 27.961345 117.731671 93.556717
484: 80.417560 94.394665 92.661217
485: 63.769641 50.285080 80.285824
486: 146.168871 51.310528 89.735922
487: 83.553278 114.652154 24.269134
488: 40.045125 71.065377 38.514270
489: 78.385718 42.802297 78.198272
490: 124.089025 80.244831 103.900337
491: 140.290194 89.579134 53.647719
492: 136.843814 79.563694 50.551930
493: 62.009920 51.073151 65.719470
494: 107.169555 133.677459 128.802389
495: 90.206271 123.199457 73.161387
496: 65.369783 89.671566 88.949607
497: 135.053050 110.895469 87.669748
498: 84.748432 143.297820 94.975854
499: 62.604761 68.212325 98.393664
500: 56.796237 89.235883 38.553782
501: 120.136688 139.358131 79.837314
502: 109.490764 72.891691 104.309717
503: 106.295981 106.476529 83.795629
504: 131.215536 65.483524 91.297802
505: 52.720753 54.679859 50.792690
506: 88.748005 71.979512 0.000000
507: 54.385547 100.425082 103.510903
508: 175.400000 89.890863 94.326372
509: 71.527822 70.351767 79.987043
510: 86.934008 66.769421 129.401828
511: 87.409379 53.728713 78.837074
512: 78.505017 115.338265 98.262488
513: 96.750855 93.785959 93.516062
514: 87.910718 68.178811 89.270122
515: 56.379504 115.886408 44.102712
516: 112.239909 71.616529 123.339338
517: 72.910804 72.301220 93.657728
518: 59.913911 92.991961 89.226551
519: 83.057355 57.136752 136.521620
520: 140.146380 64.778454 55.798470
521: 115.709036 55.813545 81.567468
522: 82.221095 98.117629 107.073596
523: 28.908979 96.367643 113.682212
524: 129.003535 93.687919 55.680931
525: 98.878421 99.731618 47.135777
526: 83.019983 36.361311 103.818131
527: 58.683124 62.238584 90.649549
528: 92.964082 87.658321 31.555903
529: 99.758466 53.733304 23.414951
530: 80.380502 61.614636 105.178662
531: 114.215593 96.762660 138.885891
532: 93.507754 0.000000 69.084099
533: 80.355787 84.452877 114.460968
534: 101.949572 73.701153 116.944525
535: 106.911403 35.672635 54.505312
536: 110.756642 87.480634 36.788421
537: 65.860775 51.392880 113.128205
538: 71.860775 106.580994 78.377820
539: 58.042075 88.971477 110.119048
540: 77.703677 132.257524 86.727182
541: 91.263056 143.043474 64.886413
542: 130.397834 73.078866 89.678740
543: 63.461003 131.026545 84.378152
544: 87.879675 140.435564 88.884804
545: 31.474800 76.557308 75.885992
546: 93.923689 88.500958 129.593424
547: 79.673746 72.881506 82.806674
548: 97.899772 106.071534 46.953425
549: 113.812970 118.574965 105.898472
550: 81.322434 154.244869 66.324481
551: 82.019840 70.377522 151.797122
552: 89.328278 104.862914 64.874731
553: 92.668786 106.410755 47.295885
554: 96.409094 48.363311 81.091868
555: 85.784379 139.327545 44.073749
556: 97.559094 52.193700 81.022762
557: 47.508010 124.864023 82.893898
558: 157.562457 129.379077 120.482631
559: 50.513997 116.981278 119.097819
560: 72.102708 67.821962 65.870540
561: 82.765650 67.921410 64.742641
562: 90.429304 69.307747 84.327917
563: 123.270353 138.966421 56.444965
564: 104.034778 91.152262 54.142003
565: 124.855787 77.522626 122.528261
566: 101.427452 94.047377 107.255768
567: 89.158865 75.109911 123.238737
568: 80.272178 100.197500 80.170468
569: 86.083837 64.248170 119.264554
570: 137.578478 43.140848 108.086536
571: 100.892959 96.067320 60.014746
572: 110.170239 63.524039 46.730568
573: 125.991904 136.923275 123.929592
574: 77.664282 84.312998 134.472099
575: 87.126596 53.589651 79.289439
576: 82.931471 61.218808 59.138672
577: 52.972891 77.574769 98.649968
578: 78.051169 158.562272 71.188444
579: 134.063369 42.395002 125.366695
580: 75.854818 127.523127 86.098615
581: 108.195325 41.001488 124.809033
582: 88.021693 88.721596 28.127769
583: 80.056670 109.685822 97.073593
584: 82.587030 116.381949 103.219418
585: 93.904818 48.477607 60.720997
586: 86.359179 49.190610 123.863734
587: 63.082640 115.271213 104.247952
588: 89.218928 46.435331 29.109199
589: 76.185747 133.481158 66.998977
590: 84.101368 111.065552 84.165952
591: 116.934322 62.114661 101.479309
592: 62.324173 104.715328 33.269904
593: 89.383951 136.384162 108.885629
594: 71.214111 70.281071 53.086168
595: 63.129761 92.353889 116.436340
596: 42.333979 92.873057 118.818780
597: 86.200342 112.415567 52.960111
598: 84.168558 81.791258 97.540463
599: 67.758295 62.693313 137.265677
600: 84.067303 15.457857 85.787270
601: 85.804304 104.045599 88.229564
602: 36.973803 89.418108 67.812152
603: 100.523290 54.940858 103.576603
604: 108.516106 83.610216 40.205567
605: 66.001910 53.039824 74.408954
606: 93.439567 90.936134 101.059499
607: 62.725770 115.418597 110.723727
608: 78.714823 88.052064 96.142387
609: 79.955416 77.986514 149.522223
610: 140.986773 127.674692 78.153006
611: 89.569128 130.581297 78.044889
612: 110.122320 101.637614 46.269675
613: 57.929761 90.343984 30.790730
614: 97.607868 73.859466 142.192034
615: 119.912799 60.909383 38.863148
616: 123.421779 73.925520 121.629959
617: 51.523945 90.793852 77.995618
618: 97.484464 85.324164 122.148870
619: 76.947805 104.560698 59.596363
620: 53.757583 92.558533 30.832432
621: 40.708666 66.981397 92.658593
622: 80.038797 29.940109 97.690481
623: 86.157269 110.580274 110.533521
624: 112.643187 56.113339 46.882820
625: 129.296152 80.796604 94.759786
626: 81.813569 87.387738 84.211507
627: 88.017417 131.247351 118.284209
628: 112.338540 46.372085 37.861983
629: 151.340108 73.939468 63.493018
630: 129.921551 109.087303 98.062263
631: 90.885405 74.334683 91.835835
632: 96.915764 79.376389 47.601336
633: 69.363626 154.032561 48.696615
634: 82.287001 118.679691 103.304531
635: 75.313455 96.010815 39.105521
636: 115.438398 72.490682 61.048647
637: 79.693358 98.734933 100.760717
638: 42.401112 56.926733 110.547610
639: 98.357355 74.401881 95.324231
640: 41.827851 90.872258 62.627630
641: 111.923033 43.217833 96.196546
642: 44.561003 96.838703 45.999069
643: 101.956414 105.397419 72.962912
644: 56.976055 73.316288 56.497198
645: 71.303649 85.826449 111.613639
646: 111.785091 35.370975 98.990148
647: 100.113227 43.358707 53.717375
648: 112.082668 126.575405 92.352048
649: 63.683580 90.363333 43.256455
650: 121.505587 51.959296 109.192118
651: 55.494042 72.067131 105.512337
652: 119.586288 53.149100 99.163113
653: 120.226197 148.871313 84.856347
654: 64.150627 86.862407 89.679840
655: 107.450143 40.712458 97.317907
656: 85.396209 84.919698 144.532485
657: 123.621750 110.796924 76.998588
658: 54.294983 71.785794 105.733942
659: 82.521864 134.618011 113.670714
660: 115.215878 68.110012 102.060836
661: 128.229504 93.036231 101.627909
662: 116.664424 24.744485 81.880180
663: 117.354818 75.304936 23.824794
664: 85.906613 86.201619 54.692312
665: 107.439795 100.553589 89.364923
666: 120.072035 123.579040 64.713352
667: 104.191591 84.865456 102.028416
668: 76.261146 77.267650 54.009313
669: 60.303620 108.753336 66.830575
670: 88.503050 145.005973 95.653720
671: 92.769983 18.751235 60.869371
672: 112.457583 75.152846 107.468869
673: 117.211859 93.826072 65.208090
674: 115.262001 105.059759 89.566836
675: 108.188027 106.935209 36.447067
676: 94.388797 77.895255 47.911353
677: 130.354276 81.289609 96.908583
678: 99.574800 82.964399 79.928543
679: 93.798375 51.628223 110.709107
680: 84.984236 87.778266 95.466862
681: 138.795439 46.449826 103.837836
682: 67.322577 73.598402 77.765146
683: 97.652680 144.358341 32.758232
684: 78.949800 93.279310 69.904206
685: 72.810633 78.780664 20.938258
686: 98.429076 61.285147 133.833796
687: 139.017816 76.931124 46.130158
688: 22.250200 63.720703 96.289242
689: 48.198290 79.310135 49.842340
690: 76.038997 95.788969 105.341111
691: 99.079019 108.375688 16.535182
692: 90.459265 121.513319 147.220696
693: 101.701568 42.105182 52.414948
694: 93.942873 136.941472 54.793359
695: 163.621465 85.556393 88.447405
696: 127.204818 114.952750 83.664649
697: 60.084692 58.074724 66.909668
698: 128.352794 48.876163 71.435240
699: 126.894384 71.464747 57.892019
700: 78.294384 91.393941 74.780315
701: 93.361460 99.173288 12.717114
702: 83.345952 43.369871 95.316056
703: 111.520838 122.980731 22.321771
704: 123.101938 112.212215 61.180450
705: 134.584236 80.250139 95.788812
706: 52.389510 109.193867 46.721891
707: 61.718700 107.888583 52.308398
708: 67.819869 75.171596 15.068887
709: 100.828164 104.917777 24.340469
710: 54.623033 46.275622 121.131278
711: 122.919926 105.756427 50.909272
712: 72.357925 119.567605 108.759497
713: 91.395867 107.628473 92.902508
714: 57.050143 104.470977 103.557776
715: 99.264111 76.361138 87.403151
716: 52.642417 114.285564 113.758003
717: 117.544612 108.039243 89.272739
718: 104.473404 95.035957 146.296988
719: 118.996237 42.629913 71.736537
720: 97.145154 52.458795 85.676440
721: 111.304903 28.758448 73.659907
722: 110.495895 120.105986 38.550337
723: 102.986117 74.674666 119.902791
724: 127.911374 47.830144 77.109441
725: 101.060462 90.683244 112.102691
726: 61.511859 96.479795 69.468077
727: 119.371408 71.474516 96.815687
728: 91.848660 79.886537 86.070176
729: 81.475941 48.459606 22.391527
730: 60.126454 67.419051 71.660812
731: 74.928050 70.989835 91.989063
732: 98.416534 71.554519 102.459907
733: 131.890650 91.634006 35.325424
734: 118.201710 99.617773 43.095131
735: 64.042075 95.139547 123.882438
736: 46.942303 69.958354 101.416948
737: 80.680616 121.888159 66.833437
738: 131.235690 105.361145 128.074059
739: 83.924857 89.104167 138.329280
740: 117.907953 92.401380 56.984161
741: 104.642987 94.399791 75.601276
742: 115.037514 113.545023 74.591824
743: 94.545068 91.898239 63.011827
744: 141.489624 71.067724 73.068840
745: 100.906813 103.145264 81.964376
746: 27.484036 88.086303 83.858924
747: 55.051397 112.848758 67.793552
748: 81.102851 77.285925 46.440907
749: 124.725798 95.766674 70.138634
750: 142.234550 54.916834 61.177378
751: 96.873774 163.051895 78.843701
752: 120.293301 107.469428 85.670274
753: 89.342617 68.310115 102.241526
754: 91.767275 69.069177 12.369889
755: 134.183153 65.010081 61.634801
756: 128.181186 65.943727 93.441735
757: 140.326910 90.103422 97.031150
758: 96.557697 42.261946 40.305337
759: 139.516192 102.295538 97.985789
760: 34.478364 89.122020 88.675231
761: 92.847548 102.110585 77.015128
762: 23.894384 72.614710 87.754491
763: 91.238626 144.336248 77.432956
764: 122.312543 59.507251 84.656520
765: 67.958837 39.507864 54.244339
766: 55.718444 127.179390 98.430900
767: 93.617218 95.011216 94.712573
768: 52.515507 83.510615 90.818452
769: 96.378364 36.471667 72.178474
770: 141.058295 36.631395 69.621133
771: 58.183894 77.732213 71.611757
