Total triangles: 36
Triangles found:
(1, 2, 13)
(1, 3, 8)
(1, 3, 11)
(1, 6, 67)
(1, 8, 11)
(2, 4, 12)
(2, 4, 13)
(2, 13, 23)
(3, 8, 11)
(4, 13, 41)
(4, 14, 82)
(4, 15, 24)
(5, 10, 44)
(5, 47, 74)
(8, 45, 87)
(10, 14, 44)
(10, 29, 30)
(13, 23, 41)
(14, 20, 80)
(14, 32, 44)
(14, 40, 80)
(14, 44, 82)
(15, 63, 67)
(19, 58, 84)
(20, 69, 80)
(20, 69, 92)
(21, 40, 80)
(22, 51, 54)
(24, 33, 76)
(32, 56, 88)
(33, 44, 75)
(33, 44, 76)
(36, 50, 64)
(40, 55, 63)
(40, 80, 99)
(50, 65, 89)
